Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
3,FindOpenSeats,1750903542.236368,23943,40,1
3,FindOpenSeats,1750903542.237064,45862,95,1
3,FindOpenSeats,1750903542.238010,23816,76,1
4,NewReservation,1750903542.238201,133398,48,1
3,FindOpenSeats,1750903542.243605,35948,38,1
3,FindOpenSeats,1750903542.244491,37323,32,1
5,UpdateCustomer,1750903542.247593,235710,63,1
5,UpdateCustomer,1750903542.250129,77663,71,1
3,FindOpenSeats,1750903542.252338,29899,43,1
5,UpdateCustomer,1750903542.252507,91546,5,1
4,NewReservation,1750903542.253404,158964,35,1
1,DeleteReservation,1750903542.254715,109587,88,1
3,FindOpenSeats,1750903542.256297,26082,67,1
4,NewReservation,1750903542.256516,152904,83,1
3,FindOpenSeats,1750903542.257306,24953,33,1
2,FindFlights,1750903542.257401,44571,93,1
3,FindOpenSeats,1750903542.257799,25199,87,1
4,NewReservation,1750903542.257955,171373,6,1
6,UpdateReservation,1750903542.258152,69,7,1
3,FindOpenSeats,1750903542.258239,24762,7,1
2,FindFlights,1750903542.258308,44371,80,1
3,FindOpenSeats,1750903542.258534,19883,84,1
