Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
4,NewReservation,1750957153.354781,4403708,74,1
6,UpdateReservation,1750957153.357264,76,3,1
2,FindFlights,1750957153.357377,1632409,3,1
3,FindOpenSeats,1750957153.358602,7706,69,1
2,FindFlights,1750957153.360369,1663419,38,1
4,NewReservation,1750957153.361225,4413683,43,1
5,UpdateCustomer,1750957153.361792,273158,35,1
5,UpdateCustomer,1750957153.363738,322457,29,1
4,NewReservation,1750957153.363830,4398452,17,1
5,UpdateCustomer,1750957153.364140,294688,78,1
4,NewReservation,1750957153.364259,4398513,40,1
4,NewReservation,1750957153.364296,4392557,88,1
3,FindOpenSeats,1750957153.365328,9556,86,1
3,FindOpenSeats,1750957153.365342,7919,39,1
3,FindOpenSeats,1750957153.365747,11826,52,1
6,UpdateReservation,1750957153.365848,109,95,1
2,FindFlights,1750957153.365993,1597771,95,1
3,FindOpenSeats,1750957153.366166,8517,96,1
3,FindOpenSeats,1750957153.366342,9808,69,1
5,UpdateCustomer,1750957153.366418,285438,53,1
1,DeleteReservation,1750957153.366814,27,13,1
3,FindOpenSeats,1750957153.366861,10867,13,1
3,FindOpenSeats,1750957153.367907,9183,41,1
1,DeleteReservation,1750957153.368098,28,61,1
1,DeleteReservation,1750957153.368152,18,61,1
3,FindOpenSeats,1750957153.368195,8691,61,1
6,UpdateReservation,1750957153.373322,68,39,1
4,NewReservation,1750957153.373421,4388796,39,1
4,NewReservation,1750957153.374724,4384899,96,1
6,UpdateReservation,1750957153.374926,69,86,1
3,FindOpenSeats,1750957153.375035,11676,86,1
1,DeleteReservation,1750957153.376199,28,69,1
3,FindOpenSeats,1750957153.376260,12212,69,1
6,UpdateReservation,1750957153.376950,88,61,1
3,FindOpenSeats,1750957153.377074,8572,61,1
3,FindOpenSeats,1750957153.377134,7745,41,1
5,UpdateCustomer,1750957153.377629,286782,52,1
3,FindOpenSeats,1750957153.377769,30854,13,1
3,FindOpenSeats,1750957153.378759,224329,58,1
