Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
4,NewReservation,1745346266.873552,539909,14,1
6,UpdateReservation,1745346266.921618,75,13,1
2,FindFlights,1745346266.921740,483764,13,1
4,NewReservation,1745346266.932046,481677,18,1
3,FindOpenSeats,1745346267.025106,7497,1,1
1,DeleteReservation,1745346267.032636,392730,1,1
3,FindOpenSeats,1745346267.059449,8029,8,1
4,NewReservation,1745346267.067527,346199,8,1
4,NewReservation,1745346267.339951,77531,17,1
2,FindFlights,1745346267.405617,527982,13,1
3,FindOpenSeats,1745346267.412353,31332,15,1
3,FindOpenSeats,1745346267.412618,7798,5,1
3,FindOpenSeats,1745346267.412966,6610,2,1
3,FindOpenSeats,1745346267.413018,6175,16,1
5,UpdateCustomer,1745346267.413046,15291,3,1
3,FindOpenSeats,1745346267.413197,6256,0,1
2,FindFlights,1745346267.413227,580157,6,1
1,DeleteReservation,1745346267.413289,30898,11,1
4,NewReservation,1745346267.413425,18671,9,1
1,DeleteReservation,1745346267.413463,20,10,1
3,FindOpenSeats,1745346267.413466,6060,19,1
2,FindFlights,1745346267.413494,549973,14,1
3,FindOpenSeats,1745346267.413500,6719,10,1
5,UpdateCustomer,1745346267.413754,10182,18,1
3,FindOpenSeats,1745346267.413755,5823,8,1
4,NewReservation,1745346267.417510,18158,17,1
3,FindOpenSeats,1745346267.419223,5277,16,1
3,FindOpenSeats,1745346267.419478,4920,0,1
5,UpdateCustomer,1745346267.419553,9769,19,1
4,NewReservation,1745346267.419613,19836,2,1
3,FindOpenSeats,1745346267.419617,4643,8,1
2,FindFlights,1745346267.420238,556872,10,1
6,UpdateReservation,1745346267.420446,9713,5,1
3,FindOpenSeats,1745346267.423968,5387,18,1
6,UpdateReservation,1745346267.424280,10705,8,1
6,UpdateReservation,1745346267.424422,10578,0,1
4,NewReservation,1745346267.424521,18301,16,1
6,UpdateReservation,1745346267.425397,38,1,1
3,FindOpenSeats,1745346267.425454,4869,1,1
1,DeleteReservation,1745346267.428361,31323,3,1
5,UpdateCustomer,1745346267.429346,8828,19,1
3,FindOpenSeats,1745346267.429379,5515,18,1
3,FindOpenSeats,1745346267.430102,6594,12,1
3,FindOpenSeats,1745346267.430191,5784,5,1
3,FindOpenSeats,1745346267.430346,6214,1,1
1,DeleteReservation,1745346267.430422,19,7,1
1,DeleteReservation,1745346267.430457,10,7,1
6,UpdateReservation,1745346267.430482,39,7,1
4,NewReservation,1745346267.430542,19207,7,1
6,UpdateReservation,1745346267.431246,38,4,1
4,NewReservation,1745346267.431307,18788,4,1
4,NewReservation,1745346267.432130,17702,9,1
3,FindOpenSeats,1745346267.434987,6355,18,1
4,NewReservation,1745346267.435008,18831,8,1
4,NewReservation,1745346267.435024,18575,0,1
4,NewReservation,1745346267.435701,18389,17,1
4,NewReservation,1745346267.435995,19221,5,1
3,FindOpenSeats,1745346267.436587,5641,1,1
6,UpdateReservation,1745346267.436723,142,12,1
6,UpdateReservation,1745346267.436888,21,12,1
3,FindOpenSeats,1745346267.436922,4491,12,1
6,UpdateReservation,1745346267.438220,40,19,1
3,FindOpenSeats,1745346267.438300,5044,19,1
3,FindOpenSeats,1745346267.439646,5995,2,1
2,FindFlights,1745346267.441371,513252,18,1
3,FindOpenSeats,1745346267.441431,5108,12,1
3,FindOpenSeats,1745346267.442248,4841,1,1
6,UpdateReservation,1745346267.442842,10921,16,1
6,UpdateReservation,1745346267.443357,38,19,1
4,NewReservation,1745346267.443402,17824,19,1
1,DeleteReservation,1745346267.443701,33116,15,1
1,DeleteReservation,1745346267.444209,19,11,1
3,FindOpenSeats,1745346267.444234,5315,11,1
4,NewReservation,1745346267.445665,18522,2,1
4,NewReservation,1745346267.446559,18941,12,1
3,FindOpenSeats,1745346267.447116,5826,1,1
2,FindFlights,1745346267.449563,493065,11,1
6,UpdateReservation,1745346267.449769,7361,7,1
1,DeleteReservation,1745346267.449854,47661,9,1
3,FindOpenSeats,1745346267.450118,5815,4,1
5,UpdateCustomer,1745346267.452957,11015,1,1
1,DeleteReservation,1745346267.453617,45568,0,1
4,NewReservation,1745346267.453780,19366,16,1
6,UpdateReservation,1745346267.453861,8162,8,1
2,FindFlights,1745346267.454104,514054,17,1
3,FindOpenSeats,1745346267.455237,4737,5,1
6,UpdateReservation,1745346267.455951,7947,4,1
4,NewReservation,1745346267.457145,17911,7,1
1,DeleteReservation,1745346267.459701,16,3,1
3,FindOpenSeats,1745346267.459725,5559,3,1
3,FindOpenSeats,1745346267.459990,3782,5,1
1,DeleteReservation,1745346267.461245,1167069,19,1
3,FindOpenSeats,1745346267.462039,5749,8,1
3,FindOpenSeats,1745346267.463789,5605,5,1
4,NewReservation,1745346267.463918,1151478,4,1
4,NewReservation,1745346267.463995,1150978,1,1
3,FindOpenSeats,1745346267.464201,6002,2,1
3,FindOpenSeats,1745346267.465303,4628,3,1
2,FindFlights,1745346267.465521,533043,12,1
2,FindFlights,1745346267.467803,493453,8,1
1,DeleteReservation,1745346267.469409,13,5,1
3,FindOpenSeats,1745346267.469427,3903,5,1
3,FindOpenSeats,1745346267.469943,6105,3,1
3,FindOpenSeats,1745346267.470218,4288,2,1
3,FindOpenSeats,1745346267.473164,5381,16,1
5,UpdateCustomer,1745346267.473345,11558,5,1
3,FindOpenSeats,1745346267.474525,6180,2,1
4,NewReservation,1745346267.475077,1140696,7,1
1,DeleteReservation,1745346267.476064,95,3,1
6,UpdateReservation,1745346267.476169,8340,3,1
4,NewReservation,1745346267.476834,1138460,15,1
