Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,ReadRecord,1744833725.233801,3497,0,1
5,DeleteRecord,1744833725.234013,4308,2,1
1,ReadRecord,1744833725.234559,71418,8,1
1,ReadRecord,1744833725.234835,3437,4,1
3,ScanRecord,1744833725.234865,81082,18,1
1,ReadRecord,1744833725.234936,3439,1,1
1,ReadRecord,1744833725.235070,3081,19,1
1,ReadRecord,1744833725.235846,2894,15,1
6,ReadModifyWriteRecord,1744833725.236375,5097,10,1
5,DeleteRecord,1744833725.236515,273802,5,1
4,UpdateRecord,1744833725.237228,3607,16,1
6,ReadModifyWriteRecord,1744833725.237603,4777,0,1
4,UpdateRecord,1744833725.238176,274358,19,1
3,ScanRecord,1744833725.238292,74731,4,1
1,ReadRecord,1744833725.238340,3660,2,1
1,ReadRecord,1744833725.238396,3430,1,1
5,DeleteRecord,1744833725.238769,3197,15,1
1,ReadRecord,1744833725.240910,3286,16,1
1,ReadRecord,1744833725.241486,3140,10,1
2,InsertRecord,1744833725.241840,3261,1,1
1,ReadRecord,1744833725.241988,3195,15,1
6,ReadModifyWriteRecord,1744833725.242014,4980,2,1
3,ScanRecord,1744833725.242397,88447,0,1
1,ReadRecord,1744833725.244224,3007,16,1
2,InsertRecord,1744833725.244639,2989,10,1
5,DeleteRecord,1744833725.245115,3025,1,1
1,ReadRecord,1744833725.245208,3235,15,1
3,ScanRecord,1744833725.247008,85300,2,1
1,ReadRecord,1744833725.247261,3425,16,1
1,ReadRecord,1744833725.247641,60494,10,1
1,ReadRecord,1744833725.248156,3459,1,1
1,ReadRecord,1744833725.248457,3562,15,1
1,ReadRecord,1744833725.250711,3452,16,1
3,ScanRecord,1744833725.251635,64672,1,1
1,ReadRecord,1744833725.252035,3534,15,1
1,ReadRecord,1744833725.254182,3681,16,1
3,ScanRecord,1744833725.255593,75743,15,1
5,DeleteRecord,1744833725.257881,256800,16,1
1,ReadRecord,1744833725.304569,3471,3,1
6,ReadModifyWriteRecord,1744833725.305204,200734,6,1
1,ReadRecord,1744833725.305506,3487,14,1
1,ReadRecord,1744833725.305533,3666,12,1
3,ScanRecord,1744833725.305692,27302,9,1
2,InsertRecord,1744833725.305990,98425,8,1
1,ReadRecord,1744833725.308055,3439,3,1
1,ReadRecord,1744833725.308152,3264,10,1
1,ReadRecord,1744833725.309008,3511,14,1
3,ScanRecord,1744833725.309215,21702,12,1
1,ReadRecord,1744833725.311434,3189,10,1
6,ReadModifyWriteRecord,1744833725.311511,193816,3,1
6,ReadModifyWriteRecord,1744833725.312532,193012,14,1
1,ReadRecord,1744833725.313035,2844,4,1
4,UpdateRecord,1744833725.314640,90601,10,1
4,UpdateRecord,1744833725.315893,89491,4,1
1,ReadRecord,1744833725.315961,3129,18,1
1,ReadRecord,1744833725.316322,3176,1,1
4,UpdateRecord,1744833725.319104,86555,18,1
1,ReadRecord,1744833725.319513,3310,1,1
3,ScanRecord,1744833725.321811,16514,17,1
5,DeleteRecord,1744833725.322838,83066,1,1
1,ReadRecord,1744833725.324728,3370,11,1
1,ReadRecord,1744833725.328112,3029,11,1
1,ReadRecord,1744833725.330861,3386,0,1
3,ScanRecord,1744833725.330933,14081,12,1
1,ReadRecord,1744833725.331156,3376,11,1
3,ScanRecord,1744833725.331354,19709,15,1
4,UpdateRecord,1744833725.332321,73502,2,1
1,ReadRecord,1744833725.333009,3327,9,1
5,DeleteRecord,1744833725.334260,72909,0,1
1,ReadRecord,1744833725.334546,3437,11,1
1,ReadRecord,1744833725.336352,3228,9,1
3,ScanRecord,1744833725.337997,19089,11,1
3,ScanRecord,1744833725.338352,11203,17,1
6,ReadModifyWriteRecord,1744833725.339600,166399,9,1
4,UpdateRecord,1744833725.345029,60973,12,1
1,ReadRecord,1744833725.349580,3132,17,1
1,ReadRecord,1744833725.351126,3458,15,1
3,ScanRecord,1744833725.352725,31531,17,1
1,ReadRecord,1744833725.354604,3508,15,1
5,DeleteRecord,1744833725.357108,49176,11,1
