Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,DeleteReservation,1744840641.465779,44198,18,1
6,UpdateReservation,1744840641.466804,17677,12,1
6,UpdateReservation,1744840641.466885,51,11,1
4,NewReservation,1744840641.466886,48107,1,1
1,DeleteReservation,1744840641.466949,43450,11,1
1,DeleteReservation,1744840641.467192,17,16,1
3,FindOpenSeats,1744840641.467220,6197,4,1
4,NewReservation,1744840641.467231,48464,16,1
3,FindOpenSeats,1744840641.467380,6131,2,1
4,NewReservation,1744840641.468264,47290,6,1
2,FindFlights,1744840641.468335,41348,14,1
3,FindOpenSeats,1744840641.468423,5848,8,1
3,FindOpenSeats,1744840641.469636,6580,3,1
6,UpdateReservation,1744840641.471457,51,19,1
3,FindOpenSeats,1744840641.471529,6502,19,1
5,UpdateCustomer,1744840641.472018,22150,17,1
6,UpdateReservation,1744840641.473445,35,4,1
4,NewReservation,1744840641.473492,41468,4,1
3,FindOpenSeats,1744840641.473536,6457,2,1
3,FindOpenSeats,1744840641.474291,6108,8,1
3,FindOpenSeats,1744840641.475637,5634,10,1
3,FindOpenSeats,1744840641.476251,6041,3,1
4,NewReservation,1744840641.478102,38734,19,1
4,NewReservation,1744840641.480075,34477,2,1
6,UpdateReservation,1744840641.480369,50,0,1
1,DeleteReservation,1744840641.480370,32331,15,1
4,NewReservation,1744840641.480417,34230,8,1
4,NewReservation,1744840641.480435,42634,0,1
5,UpdateCustomer,1744840641.481288,25154,10,1
4,NewReservation,1744840641.482314,33348,3,1
1,DeleteReservation,1744840641.483373,28751,9,1
4,NewReservation,1744840641.484505,34464,12,1
3,FindOpenSeats,1744840641.491526,6550,5,1
6,UpdateReservation,1744840641.494187,81,17,1
2,FindFlights,1744840641.494280,41824,17,1
6,UpdateReservation,1744840641.497919,17151,13,1
1,DeleteReservation,1744840641.498094,32997,5,1
3,FindOpenSeats,1744840641.506448,6253,7,1
2,FindFlights,1744840641.506459,38928,10,1
4,NewReservation,1744840641.509711,40170,14,1
3,FindOpenSeats,1744840641.509998,6563,18,1
3,FindOpenSeats,1744840641.510465,5787,11,1
1,DeleteReservation,1744840641.512183,43902,9,1
3,FindOpenSeats,1744840641.512743,7374,7,1
1,DeleteReservation,1744840641.512828,38406,15,1
4,NewReservation,1744840641.514610,47816,2,1
6,UpdateReservation,1744840641.514664,16311,8,1
1,DeleteReservation,1744840641.514979,40441,4,1
3,FindOpenSeats,1744840641.515010,6864,1,1
6,UpdateReservation,1744840641.515084,16138,13,1
3,FindOpenSeats,1744840641.515568,6415,6,1
5,UpdateCustomer,1744840641.515681,19467,3,1
5,UpdateCustomer,1744840641.515710,32312,16,1
3,FindOpenSeats,1744840641.516272,5809,11,1
3,FindOpenSeats,1744840641.516576,6576,18,1
6,UpdateReservation,1744840641.516858,43,19,1
