Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
4,NewReservation,1750959342.497954,220322,34,1
6,UpdateReservation,1750959342.499263,903,48,1
3,FindOpenSeats,1750959342.500209,12407,48,1
3,FindOpenSeats,1750959342.500400,12574,21,1
6,UpdateReservation,1750959342.501656,147793,42,1
6,UpdateReservation,1750959342.502040,146672,2,1
3,FindOpenSeats,1750959342.504666,13149,28,1
3,FindOpenSeats,1750959342.512643,12228,0,1
2,FindFlights,1750959342.512661,83504,48,1
3,FindOpenSeats,1750959342.512697,11941,8,1
3,FindOpenSeats,1750959342.512720,14391,3,1
4,NewReservation,1750959342.512765,239069,12,1
3,FindOpenSeats,1750959342.512819,12430,22,1
6,UpdateReservation,1750959342.513020,916,21,1
3,FindOpenSeats,1750959342.513216,11600,14,1
3,FindOpenSeats,1750959342.513525,11668,47,1
6,UpdateReservation,1750959342.513615,1009,41,1
6,UpdateReservation,1750959342.513979,702,21,1
5,UpdateCustomer,1750959342.514664,102058,41,1
1,DeleteReservation,1750959342.514720,809,21,1
3,FindOpenSeats,1750959342.515573,12668,21,1
1,DeleteReservation,1750959342.517999,787,28,1
5,UpdateCustomer,1750959342.518893,200277,28,1
5,UpdateCustomer,1750959342.521620,160289,40,1
3,FindOpenSeats,1750959342.521710,10711,23,1
6,UpdateReservation,1750959342.521720,186666,24,1
3,FindOpenSeats,1750959342.524689,9844,8,1
3,FindOpenSeats,1750959342.524852,8919,14,1
6,UpdateReservation,1750959342.524912,1228,0,1
4,NewReservation,1750959342.525230,215679,47,1
2,FindFlights,1750959342.525288,380489,22,1
5,UpdateCustomer,1750959342.526181,156249,0,1
2,FindFlights,1750959342.527149,265648,3,1
1,DeleteReservation,1750959342.528270,700,21,1
3,FindOpenSeats,1750959342.528998,10751,21,1
3,FindOpenSeats,1750959342.530802,9401,27,1
3,FindOpenSeats,1750959342.532453,10007,23,1
3,FindOpenSeats,1750959342.533801,16218,14,1
6,UpdateReservation,1750959342.534563,885,8,1
6,UpdateReservation,1750959342.535479,876,8,1
5,UpdateCustomer,1750959342.536390,180613,8,1
1,DeleteReservation,1750959342.539792,856,21,1
1,DeleteReservation,1750959342.540242,703,27,1
2,FindFlights,1750959342.540690,419018,21,1
3,FindOpenSeats,1750959342.540977,10703,27,1
