Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
5,UpdateCustomer,1745424879.428290,124814,14,1
6,UpdateReservation,1745424879.453318,100009,3,1
6,UpdateReservation,1745424879.453483,99882,10,1
1,DeleteReservation,1745424879.453569,229157,9,1
4,NewReservation,1745424879.453630,229387,13,1
5,UpdateCustomer,1745424879.460851,92274,11,1
6,UpdateReservation,1745424879.460926,882,0,1
5,UpdateCustomer,1745424879.461244,127912,5,1
3,FindOpenSeats,1745424879.461854,9689,0,1
3,FindOpenSeats,1745424879.471587,12793,0,1
3,FindOpenSeats,1745424879.484418,11475,0,1
2,FindFlights,1745424879.490057,152416,7,1
3,FindOpenSeats,1745424879.490138,11068,6,1
3,FindOpenSeats,1745424879.495927,11555,0,1
4,NewReservation,1745424879.497535,185151,1,1
3,FindOpenSeats,1745424879.501249,11449,6,1
1,DeleteReservation,1745424879.507523,135562,0,1
1,DeleteReservation,1745424879.512730,170779,6,1
5,UpdateCustomer,1745424879.524248,158293,4,1
1,DeleteReservation,1745424879.525283,157385,17,1
3,FindOpenSeats,1745424879.525302,9700,19,1
5,UpdateCustomer,1745424879.535042,147437,19,1
1,DeleteReservation,1745424879.553162,10047,14,1
4,NewReservation,1745424879.553162,130509,11,1
4,NewReservation,1745424879.553394,130302,3,1
3,FindOpenSeats,1745424879.553403,13381,8,1
4,NewReservation,1745424879.553418,129759,10,1
6,UpdateReservation,1745424879.554047,88949,2,1
6,UpdateReservation,1745424879.563262,706,14,1
4,NewReservation,1745424879.564001,118574,14,1
6,UpdateReservation,1745424879.566830,105008,8,1
4,NewReservation,1745424879.589258,138718,5,1
3,FindOpenSeats,1745424879.624484,9354,16,1
2,FindFlights,1745424879.628994,40810,15,1
4,NewReservation,1745424879.633871,219824,16,1
5,UpdateCustomer,1745424879.642510,111563,7,1
6,UpdateReservation,1745424879.643038,111161,2,1
4,NewReservation,1745424879.643126,238815,0,1
3,FindOpenSeats,1745424879.643198,10128,18,1
3,FindOpenSeats,1745424879.653359,10585,18,1
3,FindOpenSeats,1745424879.658989,9456,12,1
3,FindOpenSeats,1745424879.664061,9431,18,1
3,FindOpenSeats,1745424879.668476,9094,12,1
4,NewReservation,1745424879.669848,113206,15,1
4,NewReservation,1745424879.671879,111035,8,1
3,FindOpenSeats,1745424879.673524,9692,18,1
6,UpdateReservation,1745424879.677602,104117,12,1
1,DeleteReservation,1745424879.682573,118687,19,1
2,FindFlights,1745424879.682582,316435,4,1
4,NewReservation,1745424879.682730,225688,14,1
5,UpdateCustomer,1745424879.682746,116730,17,1
2,FindFlights,1745424879.682747,329276,1,1
6,UpdateReservation,1745424879.682769,728,9,1
3,FindOpenSeats,1745424879.683092,11127,13,1
4,NewReservation,1745424879.683217,225205,10,1
4,NewReservation,1745424879.683251,197282,18,1
4,NewReservation,1745424879.683580,233471,9,1
3,FindOpenSeats,1745424879.683588,11445,6,1
3,FindOpenSeats,1745424879.683701,9791,11,1
3,FindOpenSeats,1745424879.683735,10290,3,1
5,UpdateCustomer,1745424879.693528,109736,11,1
4,NewReservation,1745424879.694055,223178,3,1
6,UpdateReservation,1745424879.694258,559,13,1
3,FindOpenSeats,1745424879.694855,8771,13,1
3,FindOpenSeats,1745424879.695073,10364,6,1
2,FindFlights,1745424879.703660,219013,13,1
6,UpdateReservation,1745424879.705472,597,6,1
5,UpdateCustomer,1745424879.706109,95401,6,1
2,FindFlights,1745424879.728025,85445,5,1
3,FindOpenSeats,1745424879.754123,10327,7,1
3,FindOpenSeats,1745424879.754242,9949,2,1
3,FindOpenSeats,1745424879.764221,10665,2,1
3,FindOpenSeats,1745424879.764478,9891,7,1
3,FindOpenSeats,1745424879.774400,16293,7,1
2,FindFlights,1745424879.774925,389727,2,1
3,FindOpenSeats,1745424879.781789,12070,12,1
3,FindOpenSeats,1745424879.782946,11393,8,1
3,FindOpenSeats,1745424879.783098,14326,15,1
5,UpdateCustomer,1745424879.790735,118016,7,1
3,FindOpenSeats,1745424879.793891,11538,12,1
5,UpdateCustomer,1745424879.794371,114046,8,1
3,FindOpenSeats,1745424879.797456,10201,15,1
3,FindOpenSeats,1745424879.799518,9791,17,1
3,FindOpenSeats,1745424879.801293,10936,19,1
3,FindOpenSeats,1745424879.801575,13068,6,1
5,UpdateCustomer,1745424879.803295,121824,11,1
1,DeleteReservation,1745424879.805465,559,12,1
3,FindOpenSeats,1745424879.806064,12698,12,1
1,DeleteReservation,1745424879.808231,200264,15,1
2,FindFlights,1745424879.809347,57335,17,1
4,NewReservation,1745424879.812272,237072,19,1
1,DeleteReservation,1745424879.813509,131006,5,1
1,DeleteReservation,1745424879.814683,129949,6,1
3,FindOpenSeats,1745424879.818896,11343,12,1
5,UpdateCustomer,1745424879.830279,114301,12,1
6,UpdateReservation,1745424879.853734,186800,16,1
2,FindFlights,1745424879.866727,409198,17,1
3,FindOpenSeats,1745424879.880581,11141,18,1
4,NewReservation,1745424879.881979,275124,0,1
6,UpdateReservation,1745424879.891752,82060,18,1
3,FindOpenSeats,1745424879.908456,10755,8,1
5,UpdateCustomer,1745424879.908457,132166,14,1
3,FindOpenSeats,1745424879.908461,9510,10,1
2,FindFlights,1745424879.908787,147222,7,1
1,DeleteReservation,1745424879.917093,238960,9,1
5,UpdateCustomer,1745424879.917269,60133,3,1
3,FindOpenSeats,1745424879.918008,9910,10,1
3,FindOpenSeats,1745424879.919248,10974,8,1
3,FindOpenSeats,1745424879.922764,10915,13,1
3,FindOpenSeats,1745424879.925402,10346,11,1
5,UpdateCustomer,1745424879.928015,112802,10,1
5,UpdateCustomer,1745424879.930257,110806,8,1
2,FindFlights,1745424879.933719,30139,13,1
3,FindOpenSeats,1745424879.935779,9812,11,1
2,FindFlights,1745424879.944544,303124,5,1
3,FindOpenSeats,1745424879.944607,11437,12,1
3,FindOpenSeats,1745424879.944676,11369,6,1
6,UpdateReservation,1745424879.945612,95158,11,1
3,FindOpenSeats,1745424879.956073,22662,12,1
1,DeleteReservation,1745424879.956073,715,6,1
5,UpdateCustomer,1745424879.956812,147607,6,1
6,UpdateReservation,1745424879.963886,700,13,1
3,FindOpenSeats,1745424879.964607,27859,13,1
4,NewReservation,1745424879.973912,182003,18,1
4,NewReservation,1745424879.977540,178406,3,1
3,FindOpenSeats,1745424879.978761,14820,12,1
6,UpdateReservation,1745424879.992503,708,13,1
1,DeleteReservation,1745424879.993247,162476,13,1
4,NewReservation,1745424879.993612,162229,12,1
5,UpdateCustomer,1745424879.999045,77783,4,1
6,UpdateReservation,1745424880.008520,95703,15,1
3,FindOpenSeats,1745424880.012048,10152,1,1
3,FindOpenSeats,1745424880.022226,10081,1,1
4,NewReservation,1745424880.032354,123930,1,1
2,FindFlights,1745424880.040576,379197,16,1
4,NewReservation,1745424880.040653,152556,14,1
2,FindFlights,1745424880.040798,418189,11,1
3,FindOpenSeats,1745424880.040849,9998,10,1
3,FindOpenSeats,1745424880.041094,9544,8,1
3,FindOpenSeats,1745424880.049377,9142,19,1
3,FindOpenSeats,1745424880.050671,8449,8,1
3,FindOpenSeats,1745424880.050873,8597,10,1
6,UpdateReservation,1745424880.056034,520,7,1
3,FindOpenSeats,1745424880.056580,10098,7,1
3,FindOpenSeats,1745424880.058542,9416,19,1
6,UpdateReservation,1745424880.059144,96681,8,1
4,NewReservation,1745424880.059493,133999,10,1
4,NewReservation,1745424880.066716,126508,7,1
1,DeleteReservation,1745424880.067988,242081,19,1
6,UpdateReservation,1745424880.076867,895,4,1
4,NewReservation,1745424880.077804,150588,4,1
3,FindOpenSeats,1745424880.104270,10078,15,1
4,NewReservation,1745424880.104447,141938,6,1
3,FindOpenSeats,1745424880.114376,9582,15,1
4,NewReservation,1745424880.123990,185468,15,1
6,UpdateReservation,1745424880.155771,915,13,1
3,FindOpenSeats,1745424880.155854,12264,8,1
3,FindOpenSeats,1745424880.155871,12466,12,1
3,FindOpenSeats,1745424880.155944,11603,18,1
3,FindOpenSeats,1745424880.155974,12354,3,1
3,FindOpenSeats,1745424880.156091,10236,9,1
2,FindFlights,1745424880.156312,137076,1,1
3,FindOpenSeats,1745424880.156716,11330,13,1
4,NewReservation,1745424880.157131,207523,0,1
3,FindOpenSeats,1745424880.164675,10900,2,1
4,NewReservation,1745424880.166356,198331,9,1
5,UpdateCustomer,1745424880.167573,123396,18,1
4,NewReservation,1745424880.168068,196729,13,1
6,UpdateReservation,1745424880.168146,123645,8,1
2,FindFlights,1745424880.168349,18890,3,1
3,FindOpenSeats,1745424880.168365,10595,12,1
6,UpdateReservation,1745424880.175602,813,2,1
4,NewReservation,1745424880.176438,142968,2,1
3,FindOpenSeats,1745424880.178988,11648,12,1
5,UpdateCustomer,1745424880.187265,103646,3,1
3,FindOpenSeats,1745424880.190662,9357,12,1
4,NewReservation,1745424880.193253,228500,7,1
2,FindFlights,1745424880.193301,67123,14,1
6,UpdateReservation,1745424880.193521,98161,10,1
6,UpdateReservation,1745424880.200048,91874,12,1
4,NewReservation,1745424880.228425,209330,4,1
3,FindOpenSeats,1745424880.246411,9928,6,1
3,FindOpenSeats,1745424880.247693,9966,5,1
3,FindOpenSeats,1745424880.256363,10481,6,1
3,FindOpenSeats,1745424880.257684,10354,5,1
4,NewReservation,1745424880.260446,160444,14,1
2,FindFlights,1745424880.266868,176351,6,1
6,UpdateReservation,1745424880.268060,544,5,1
3,FindOpenSeats,1745424880.268626,10009,5,1
1,DeleteReservation,1745424880.275948,7591,17,1
3,FindOpenSeats,1745424880.278657,10459,5,1
3,FindOpenSeats,1745424880.283577,9359,17,1
3,FindOpenSeats,1745424880.289139,12797,5,1
4,NewReservation,1745424880.290940,146919,3,1
3,FindOpenSeats,1745424880.291000,10399,18,1
6,UpdateReservation,1745424880.291705,91125,10,1
3,FindOpenSeats,1745424880.291814,10814,8,1
1,DeleteReservation,1745424880.291950,8904,12,1
6,UpdateReservation,1745424880.292961,595,17,1
1,DeleteReservation,1745424880.293410,128034,1,1
6,UpdateReservation,1745424880.293583,921,17,1
3,FindOpenSeats,1745424880.294533,10219,17,1
5,UpdateCustomer,1745424880.300884,120655,12,1
3,FindOpenSeats,1745424880.301423,9982,18,1
3,FindOpenSeats,1745424880.301964,11243,5,1
1,DeleteReservation,1745424880.302663,134814,8,1
3,FindOpenSeats,1745424880.304785,10536,17,1
4,NewReservation,1745424880.309489,191988,15,1
5,UpdateCustomer,1745424880.310105,110647,19,1
3,FindOpenSeats,1745424880.311435,11753,18,1
3,FindOpenSeats,1745424880.313236,11675,5,1
5,UpdateCustomer,1745424880.315347,105697,17,1
4,NewReservation,1745424880.319442,207877,2,1
5,UpdateCustomer,1745424880.323219,97924,18,1
3,FindOpenSeats,1745424880.324938,9578,5,1
5,UpdateCustomer,1745424880.334541,105197,5,1
3,FindOpenSeats,1745424880.364718,10766,9,1
3,FindOpenSeats,1745424880.364740,10840,0,1
2,FindFlights,1745424880.364821,239827,13,1
2,FindFlights,1745424880.375511,248449,9,1
6,UpdateReservation,1745424880.375599,108352,0,1
1,DeleteReservation,1745424880.382852,127853,10,1
2,FindFlights,1745424880.419811,40549,16,1
3,FindOpenSeats,1745424880.420791,10222,19,1
4,NewReservation,1745424880.420917,218146,14,1
4,NewReservation,1745424880.421068,134078,17,1
3,FindOpenSeats,1745424880.421166,10922,18,1
6,UpdateReservation,1745424880.421470,108529,1,1
6,UpdateReservation,1745424880.421566,108362,12,1
3,FindOpenSeats,1745424880.421773,11191,7,1
2,FindFlights,1745424880.431038,44971,19,1
2,FindFlights,1745424880.432113,76644,18,1
3,FindOpenSeats,1745424880.432991,10180,7,1
1,DeleteReservation,1745424880.437512,201536,8,1
3,FindOpenSeats,1745424880.437792,10333,4,1
3,FindOpenSeats,1745424880.437886,10463,3,1
3,FindOpenSeats,1745424880.439766,10411,5,1
3,FindOpenSeats,1745424880.443198,10054,7,1
4,NewReservation,1745424880.443246,111895,6,1
6,UpdateReservation,1745424880.448147,81796,4,1
1,DeleteReservation,1745424880.448376,190781,3,1
6,UpdateReservation,1745424880.450197,689,5,1
5,UpdateCustomer,1745424880.450904,131885,5,1
3,FindOpenSeats,1745424880.453277,11058,7,1
1,DeleteReservation,1745424880.459012,108884,11,1
3,FindOpenSeats,1745424880.460383,11553,16,1
3,FindOpenSeats,1745424880.464356,10825,7,1
6,UpdateReservation,1745424880.471965,95591,16,1
1,DeleteReservation,1745424880.475206,163877,7,1
3,FindOpenSeats,1745424880.476029,12699,19,1
3,FindOpenSeats,1745424880.483973,12312,0,1
4,NewReservation,1745424880.488749,150191,19,1
1,DeleteReservation,1745424880.496312,143209,0,1
3,FindOpenSeats,1745424880.501501,11545,15,1
3,FindOpenSeats,1745424880.508778,10728,18,1
4,NewReservation,1745424880.510737,213349,10,1
3,FindOpenSeats,1745424880.513069,9765,15,1
6,UpdateReservation,1745424880.519526,110256,18,1
6,UpdateReservation,1745424880.522857,46403,15,1
6,UpdateReservation,1745424880.527341,656,2,1
1,DeleteReservation,1745424880.528028,216489,2,1
3,FindOpenSeats,1745424880.529955,10957,12,1
6,UpdateReservation,1745424880.529974,99859,4,1
3,FindOpenSeats,1745424880.530022,10651,1,1
4,NewReservation,1745424880.540696,125894,1,1
3,FindOpenSeats,1745424880.540932,10174,12,1
3,FindOpenSeats,1745424880.551134,10444,12,1
5,UpdateCustomer,1745424880.555163,111572,6,1
3,FindOpenSeats,1745424880.555173,10247,17,1
6,UpdateReservation,1745424880.561598,104794,12,1
1,DeleteReservation,1745424880.565440,575,17,1
5,UpdateCustomer,1745424880.566034,118913,17,1
6,UpdateReservation,1745424880.567578,98687,16,1
2,FindFlights,1745424880.567918,39171,11,1
4,NewReservation,1745424880.569279,133892,15,1
3,FindOpenSeats,1745424880.582813,9167,5,1
4,NewReservation,1745424880.592007,131935,5,1
5,UpdateCustomer,1745424880.604674,119252,13,1
4,NewReservation,1745424880.607111,167797,11,1
6,UpdateReservation,1745424880.623987,533,9,1
3,FindOpenSeats,1745424880.624543,10154,9,1
5,UpdateCustomer,1745424880.629810,114056,18,1
3,FindOpenSeats,1745424880.629854,10897,4,1
