Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,ReadRecord,1750889824.159420,67902,35,1
1,ReadRecord,1750889824.159615,12393,20,1
4,UpdateRecord,1750889824.159748,684796,83,1
1,ReadRecord,1750889824.160095,62331,75,1
1,ReadRecord,1750889824.160401,12041,34,1
1,ReadRecord,1750889824.160644,11869,21,1
1,ReadRecord,1750889824.160671,11227,15,1
1,ReadRecord,1750889824.160738,63880,14,1
4,UpdateRecord,1750889824.160902,56515,28,1
5,DeleteRecord,1750889824.161083,57248,44,1
3,ScanRecord,1750889824.161613,354633,78,1
3,ScanRecord,1750889824.161752,308542,51,1
6,ReadModifyWriteRecord,1750889824.161757,55938,49,1
1,ReadRecord,1750889824.161772,7522,52,1
1,ReadRecord,1750889824.162736,63085,85,1
1,ReadRecord,1750889824.162856,60854,58,1
5,DeleteRecord,1750889824.163228,54182,48,1
1,ReadRecord,1750889824.163241,60560,76,1
3,ScanRecord,1750889824.164738,493643,11,1
3,ScanRecord,1750889824.164963,89269,54,1
1,ReadRecord,1750889824.165201,7918,53,1
4,UpdateRecord,1750889824.166239,106178,70,1
3,ScanRecord,1750889824.169328,389258,52,1
5,DeleteRecord,1750889824.171643,54133,1,1
1,ReadRecord,1750889824.171774,45437,61,1
5,DeleteRecord,1750889824.171877,66656,93,1
1,ReadRecord,1750889824.171924,9204,42,1
1,ReadRecord,1750889824.171947,8975,15,1
4,UpdateRecord,1750889824.172053,53338,20,1
1,ReadRecord,1750889824.172317,48033,64,1
5,DeleteRecord,1750889824.172395,53719,59,1
1,ReadRecord,1750889824.172467,44843,34,1
1,ReadRecord,1750889824.172546,44764,21,1
4,UpdateRecord,1750889824.173163,52583,53,1
1,ReadRecord,1750889824.174810,47275,31,1
1,ReadRecord,1750889824.177282,45413,32,1
1,ReadRecord,1750889824.180958,41804,15,1
6,ReadModifyWriteRecord,1750889824.181179,723270,42,1
3,ScanRecord,1750889824.222011,227958,64,1
1,ReadRecord,1750889824.222147,15592,22,1
5,DeleteRecord,1750889824.222218,337041,84,1
1,ReadRecord,1750889824.222539,19068,44,1
1,ReadRecord,1750889824.222576,18537,75,1
1,ReadRecord,1750889824.222747,54092,32,1
1,ReadRecord,1750889824.222794,53758,67,1
2,InsertRecord,1750889824.222820,60892,15,1
5,DeleteRecord,1750889824.222865,60496,6,1
5,DeleteRecord,1750889824.222955,60408,43,1
1,ReadRecord,1750889824.223039,12424,49,1
1,ReadRecord,1750889824.223107,15865,81,1
1,ReadRecord,1750889824.223127,14206,10,1
1,ReadRecord,1750889824.223207,13901,94,1
4,UpdateRecord,1750889824.223283,59923,68,1
5,DeleteRecord,1750889824.223360,59509,65,1
6,ReadModifyWriteRecord,1750889824.223502,107845,63,1
1,ReadRecord,1750889824.223767,12635,58,1
3,ScanRecord,1750889824.223839,90850,76,1
1,ReadRecord,1750889824.224320,14143,79,1
4,UpdateRecord,1750889824.224396,59555,95,1
1,ReadRecord,1750889824.224475,18729,46,1
6,ReadModifyWriteRecord,1750889824.224663,745888,14,1
4,UpdateRecord,1750889824.225274,813304,23,1
1,ReadRecord,1750889824.225443,18886,20,1
1,ReadRecord,1750889824.225797,10781,53,1
5,DeleteRecord,1750889824.225832,57108,1,1
1,ReadRecord,1750889824.225908,11137,85,1
1,ReadRecord,1750889824.226172,55360,59,1
6,ReadModifyWriteRecord,1750889824.226328,57217,37,1
1,ReadRecord,1750889824.226495,14918,2,1
3,ScanRecord,1750889824.226766,326657,91,1
1,ReadRecord,1750889824.226837,17902,28,1
2,InsertRecord,1750889824.226929,58944,34,1
1,ReadRecord,1750889824.227018,54517,21,1
1,ReadRecord,1750889824.227109,52741,50,1
1,ReadRecord,1750889824.227172,15536,61,1
6,ReadModifyWriteRecord,1750889824.227256,56326,48,1
1,ReadRecord,1750889824.227361,21914,35,1
1,ReadRecord,1750889824.229938,12289,25,1
1,ReadRecord,1750889824.230278,12626,31,1
6,ReadModifyWriteRecord,1750889824.230316,70555,71,1
1,ReadRecord,1750889824.235512,12087,49,1
1,ReadRecord,1750889824.236445,9876,58,1
2,InsertRecord,1750889824.236700,46471,53,1
2,InsertRecord,1750889824.237280,46941,85,1
5,DeleteRecord,1750889824.237306,46090,94,1
3,ScanRecord,1750889824.237517,257185,10,1
1,ReadRecord,1750889824.238021,13719,22,1
3,ScanRecord,1750889824.238587,316602,93,1
4,UpdateRecord,1750889824.238737,61700,79,1
1,ReadRecord,1750889824.239749,12063,81,1
6,ReadModifyWriteRecord,1750889824.241173,99367,75,1
5,DeleteRecord,1750889824.241567,893373,2,1
1,ReadRecord,1750889824.242302,9459,44,1
1,ReadRecord,1750889824.242307,9001,25,1
4,UpdateRecord,1750889824.242749,40165,61,1
2,InsertRecord,1750889824.242988,57309,31,1
1,ReadRecord,1750889824.243296,37695,46,1
1,ReadRecord,1750889824.244366,8434,20,1
4,UpdateRecord,1750889824.244782,57226,28,1
